# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_wide_model
# start_datetime = 2025-04-28 21:17:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/w9hr8lz7.json
# init = 2 (Default)
# random
#   seed = 36343
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_widem9axxrg1/model_wide-20250428171718_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_wide.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.110026
# Diagonal elements of inverse mass matrix:
# 0.000303738, 1.94116e-05, 0.00162097, 0.0049619, 1.1443, 0.000428294
-354185,0.998875,0.110026,5,31,0,354188,2.04892,0.00378636,0.332409,0.381713,38.8871,31.4622
-354185,0.944126,0.110026,5,31,0,354187,2.05168,0.00318261,0.333233,0.373463,41.789,31.1324
-354188,0.995806,0.110026,5,31,0,354190,2.02524,0.00826308,0.32837,0.385051,38.6847,32.2823
-354184,0.8186,0.110026,5,31,0,354192,2.05951,0.00220035,0.341706,0.375956,40.5314,32.3725
-354186,0.732923,0.110026,5,31,0,354188,2.08106,-0.000612016,0.316493,0.40418,39.6667,30.9051
-354186,0.992575,0.110026,4,31,0,354187,2.07097,-0.00138189,0.321014,0.397577,39.5229,31.6056
-354184,0.995344,0.110026,3,15,0,354187,2.07816,-0.000661139,0.327695,0.390804,40.3672,31.6865
-354187,0.99905,0.110026,4,31,0,354188,2.06952,-0.000410214,0.370331,0.359828,42.1217,32.1992
-354184,0.998416,0.110026,4,31,0,354189,2.05474,0.00285474,0.342905,0.387124,41.0351,31.8183
-354184,0.991207,0.110026,5,31,0,354185,2.05741,0.00229759,0.358109,0.390784,41.1846,31.849
-354186,0.750188,0.110026,5,31,0,354188,2.05646,0.00313507,0.370409,0.447087,40.8549,31.7184
-354189,0.833148,0.110026,5,31,0,354191,2.03783,0.00584075,0.380069,0.467302,39.6502,31.3466
-354185,0.922989,0.110026,5,31,0,354192,2.07742,-0.00148522,0.305985,0.39041,39.8053,32.82
-354184,0.989796,0.110026,5,31,0,354187,2.07754,-0.00111635,0.290792,0.365006,39.7465,31.5342
-354188,0.949431,0.110026,4,31,0,354191,2.05279,0.00303665,0.24478,0.442257,41.0362,30.7518
-354186,0.999912,0.110026,5,31,0,354190,2.05584,0.00253851,0.301196,0.4289,38.78,31.4027
-354188,0.934136,0.110026,4,15,0,354189,2.05058,0.00383753,0.309474,0.426926,37.8164,31.1561
-354189,0.958889,0.110026,5,31,0,354191,2.07408,-5.13027e-05,0.347303,0.359741,43.1272,32.9469
-354189,0.31211,0.110026,2,3,0,354195,2.07408,-5.13027e-05,0.347303,0.359741,43.1272,32.9469
-354190,0.983959,0.110026,5,31,0,354192,2.05404,0.00354538,0.297145,0.425045,38.0503,30.2119
-354191,0.987074,0.110026,5,31,0,354194,2.06345,0.001416,0.307392,0.402098,37.3591,30.0271
-354193,0.991979,0.110026,5,31,0,354196,2.07674,-0.00121973,0.368544,0.393021,43.5957,33.9748
-354188,0.970192,0.110026,5,31,0,354198,2.09609,-0.00420559,0.252251,0.442254,39.9185,30.8262
-354189,0.97011,0.110026,5,31,0,354193,2.10893,-0.00679141,0.297432,0.448193,42.1423,31.9625
-354187,0.998788,0.110026,5,31,0,354190,2.10826,-0.00685038,0.330985,0.409911,41.7206,32.1045
-354188,0.908352,0.110026,5,31,0,354192,2.05217,0.00268596,0.359841,0.410928,37.6049,32.3798
-354186,0.999594,0.110026,5,31,0,354191,2.0765,-0.000480698,0.349779,0.446,39.3235,31.2566
