# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_wide_model
# start_datetime = 2025-04-28 21:17:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/w9hr8lz7.json
# init = 2 (Default)
# random
#   seed = 36343
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_widem9axxrg1/model_wide-20250428171718_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_wide.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.117839
# Diagonal elements of inverse mass matrix:
# 0.000259589, 1.80545e-05, 0.00130774, 0.00497353, 1.06137, 0.000521641
-354185,0.922677,0.117839,5,31,0,354187,2.05219,0.00280593,0.330688,0.381784,39.8777,32.7018
-354184,0.8044,0.117839,5,31,0,354187,2.0687,-5.78454e-05,0.318495,0.400928,40.083,30.6274
-354188,0.691852,0.117839,5,31,0,354189,2.06962,0.00159416,0.36714,0.385502,39.5338,32.4441
-354186,0.993802,0.117839,5,31,0,354191,2.08339,-0.00165446,0.255438,0.399879,39.5498,31.9944
-354187,0.998998,0.117839,5,31,0,354189,2.05319,0.00249365,0.410288,0.368655,39.915,31.964
-354186,1,0.117839,5,31,0,354189,2.08028,-0.00139989,0.242515,0.413262,40.5443,31.5228
-354186,0.980234,0.117839,5,31,0,354189,2.08864,-0.00371252,0.333573,0.378815,40.6508,30.3189
-354187,0.986911,0.117839,5,31,0,354190,2.07212,-0.000350062,0.322469,0.336247,41.2233,32.3103
-354184,0.999814,0.117839,5,31,0,354187,2.06376,0.00124817,0.322022,0.419475,41.2299,31.778
-354185,0.801439,0.117839,5,31,0,354189,2.06295,0.00232733,0.324121,0.37049,40.2673,31.2577
-354184,0.964613,0.117839,5,31,0,354187,2.08704,-0.00326707,0.311833,0.380988,40.7824,31.6622
-354187,0.835149,0.117839,5,31,0,354188,2.0923,-0.00300403,0.290997,0.401308,40.8595,30.2214
-354186,0.991304,0.117839,4,15,0,354189,2.0982,-0.0043898,0.276002,0.396075,40.8676,30.9594
-354188,0.999352,0.117839,5,31,0,354189,2.02517,0.00751106,0.375621,0.393697,40.109,32.1706
-354188,0.962649,0.117839,5,31,0,354192,2.0504,0.00295612,0.387181,0.387977,40.107,33.4183
-354186,1,0.117839,5,31,0,354189,2.08498,-0.00282385,0.274353,0.40434,40.7805,30.287
-354188,0.934045,0.117839,5,31,0,354192,2.0374,0.00553715,0.329379,0.351119,39.5404,32.8025
-354186,0.995475,0.117839,5,31,0,354190,2.06447,0.00132675,0.326354,0.444307,41.7957,30.9501
-354185,0.997534,0.117839,5,31,0,354188,2.0934,-0.00415336,0.311959,0.365625,40.4557,31.9367
-354188,0.961397,0.117839,4,15,0,354189,2.10657,-0.00664045,0.289796,0.350852,40.7197,32.3892
-354188,0.795415,0.117839,5,31,0,354194,2.05194,0.0024708,0.338401,0.44985,40.7308,33.0104
-354185,0.994595,0.117839,5,31,0,354189,2.05849,0.00188799,0.31976,0.351472,40.3118,30.8072
-354187,0.635389,0.117839,5,31,0,354192,2.0847,-0.00249176,0.265257,0.446502,41.9707,31.3935
-354190,0.92683,0.117839,5,31,0,354192,2.06297,0.000757795,0.26235,0.465137,41.7934,32.8207
-354186,0.960128,0.117839,5,31,0,354193,2.09919,-0.0042988,0.330012,0.357715,40.2976,31.8926
-354185,0.987787,0.117839,5,31,0,354195,2.06821,-7.64388e-05,0.320189,0.445626,39.3887,31.6426
